ship_id,ship_mode,ship_date
SHP_2758,"REGULAR AIR","2010-02-06 00:00:00"
SHP_2830,"DELIVERY TRUCK","2010-02-06 00:00:00"
SHP_3940,"REGULAR AIR","2010-02-06 00:00:00"
SHP_4530,"REGULAR AIR","2010-02-06 00:00:00"
SHP_5373,"REGULAR AIR","2010-02-06 00:00:00"
SHP_6540,"REGULAR AIR","2010-02-06 00:00:00"
SHP_2143,"REGULAR AIR","2010-02-07 00:00:00"
SHP_2766,"REGULAR AIR","2010-02-07 00:00:00"
SHP_3501,"EXPRESS AIR","2010-02-07 00:00:00"
SHP_4032,"DELIVERY TRUCK","2010-02-08 00:00:00"
SHP_6280,"REGULAR AIR","2010-02-08 00:00:00"
SHP_187,"REGULAR AIR","2010-02-09 00:00:00"
SHP_367,"REGULAR AIR","2010-02-09 00:00:00"
SHP_1178,"EXPRESS AIR","2010-02-09 00:00:00"
SHP_3670,"REGULAR AIR","2010-02-09 00:00:00"
SHP_4143,"REGULAR AIR","2010-02-09 00:00:00"
SHP_6240,"REGULAR AIR","2010-02-09 00:00:00"
SHP_7262,"REGULAR AIR","2010-02-09 00:00:00"
SHP_715,"REGULAR AIR","2010-02-10 00:00:00"
SHP_2445,"REGULAR AIR","2010-02-10 00:00:00"
SHP_3784,"EXPRESS AIR","2010-02-10 00:00:00"
SHP_4492,"REGULAR AIR","2010-02-10 00:00:00"
SHP_7624,"DELIVERY TRUCK","2010-02-10 00:00:00"
SHP_1324,"REGULAR AIR","2010-02-11 00:00:00"
SHP_2642,"REGULAR AIR","2010-02-11 00:00:00"
SHP_4149,"REGULAR AIR","2010-02-11 00:00:00"
SHP_4716,"REGULAR AIR","2010-02-11 00:00:00"
SHP_7166,"REGULAR AIR","2010-02-11 00:00:00"
SHP_538,"EXPRESS AIR","2010-02-12 00:00:00"
SHP_539,"REGULAR AIR","2010-02-12 00:00:00"
SHP_1359,"REGULAR AIR","2010-02-12 00:00:00"
SHP_3901,"DELIVERY TRUCK","2010-02-12 00:00:00"
SHP_5563,"REGULAR AIR","2010-02-12 00:00:00"
SHP_6102,"REGULAR AIR","2010-02-12 00:00:00"
SHP_3004,"REGULAR AIR","2010-03-01 00:00:00"
SHP_4448,"REGULAR AIR","2010-03-01 00:00:00"
SHP_4485,"EXPRESS AIR","2010-03-01 00:00:00"
SHP_4658,"REGULAR AIR","2010-03-01 00:00:00"
SHP_4873,"EXPRESS AIR","2010-03-01 00:00:00"
SHP_5393,"REGULAR AIR","2010-03-01 00:00:00"
SHP_6500,"REGULAR AIR","2010-03-01 00:00:00"
SHP_360,"EXPRESS AIR","2010-03-02 00:00:00"
SHP_660,"REGULAR AIR","2010-03-02 00:00:00"
SHP_2230,"REGULAR AIR","2010-03-02 00:00:00"
SHP_4318,"REGULAR AIR","2010-03-02 00:00:00"
SHP_6374,"REGULAR AIR","2010-03-02 00:00:00"
SHP_7590,"REGULAR AIR","2010-03-02 00:00:00"
SHP_7591,"DELIVERY TRUCK","2010-03-02 00:00:00"
SHP_572,"REGULAR AIR","2010-03-03 00:00:00"
SHP_723,"REGULAR AIR","2010-03-03 00:00:00"
SHP_1577,"REGULAR AIR","2010-03-03 00:00:00"
SHP_2044,"REGULAR AIR","2010-03-03 00:00:00"
SHP_3200,"REGULAR AIR","2010-03-03 00:00:00"
SHP_3572,"REGULAR AIR","2010-03-03 00:00:00"
SHP_3726,"REGULAR AIR","2010-03-03 00:00:00"
SHP_4402,"REGULAR AIR","2010-03-03 00:00:00"
SHP_6072,"REGULAR AIR","2010-03-03 00:00:00"
SHP_178,"REGULAR AIR","2010-03-04 00:00:00"
SHP_1830,"REGULAR AIR","2010-03-04 00:00:00"
SHP_2955,"DELIVERY TRUCK","2010-03-04 00:00:00"
SHP_3710,"DELIVERY TRUCK","2010-03-04 00:00:00"
SHP_5064,"REGULAR AIR","2010-03-04 00:00:00"
SHP_5176,"REGULAR AIR","2010-03-04 00:00:00"
SHP_5395,"REGULAR AIR","2010-03-04 00:00:00"
SHP_6312,"DELIVERY TRUCK","2010-03-04 00:00:00"
SHP_468,"REGULAR AIR","2010-03-05 00:00:00"
SHP_507,"DELIVERY TRUCK","2010-03-05 00:00:00"
SHP_1080,"DELIVERY TRUCK","2010-03-05 00:00:00"
SHP_4757,"REGULAR AIR","2010-03-05 00:00:00"
SHP_5890,"REGULAR AIR","2010-03-05 00:00:00"
SHP_7054,"REGULAR AIR","2010-03-05 00:00:00"
SHP_3048,"REGULAR AIR","2010-03-06 00:00:00"
SHP_4490,"REGULAR AIR","2010-03-06 00:00:00"
SHP_4529,"REGULAR AIR","2010-03-06 00:00:00"
SHP_4054,"DELIVERY TRUCK","2010-03-07 00:00:00"
SHP_5960,"REGULAR AIR","2010-03-07 00:00:00"
SHP_4913,"DELIVERY TRUCK","2010-03-08 00:00:00"
SHP_692,"DELIVERY TRUCK","2010-03-10 00:00:00"
SHP_4491,"REGULAR AIR","2010-03-10 00:00:00"
SHP_4976,"REGULAR AIR","2010-03-10 00:00:00"
SHP_5719,"EXPRESS AIR","2010-03-10 00:00:00"
SHP_7338,"REGULAR AIR","2010-03-10 00:00:00"
SHP_3435,"REGULAR AIR","2010-03-11 00:00:00"
SHP_4385,"REGULAR AIR","2010-03-11 00:00:00"
SHP_2415,"REGULAR AIR","2010-03-12 00:00:00"
SHP_2627,"EXPRESS AIR","2010-03-12 00:00:00"
SHP_2628,"REGULAR AIR","2010-03-12 00:00:00"
SHP_3990,"DELIVERY TRUCK","2010-03-12 00:00:00"
SHP_3995,"REGULAR AIR","2010-03-12 00:00:00"
SHP_6482,"DELIVERY TRUCK","2010-03-12 00:00:00"
SHP_7211,"REGULAR AIR","2010-03-12 00:00:00"
SHP_2304,"REGULAR AIR","2010-04-01 00:00:00"
SHP_2506,"REGULAR AIR","2010-04-01 00:00:00"
SHP_2569,"EXPRESS AIR","2010-04-01 00:00:00"
SHP_3330,"EXPRESS AIR","2010-04-01 00:00:00"
SHP_4657,"REGULAR AIR","2010-04-01 00:00:00"
SHP_5394,"EXPRESS AIR","2010-04-01 00:00:00"
SHP_1834,"REGULAR AIR","2010-04-02 00:00:00"
SHP_4317,"EXPRESS AIR","2010-04-02 00:00:00"
SHP_5601,"REGULAR AIR","2010-04-02 00:00:00"
SHP_7682,"REGULAR AIR","2010-04-02 00:00:00"
SHP_842,"REGULAR AIR","2010-04-03 00:00:00"
SHP_1576,"REGULAR AIR","2010-04-03 00:00:00"
SHP_1658,"DELIVERY TRUCK","2010-04-03 00:00:00"
SHP_2476,"REGULAR AIR","2010-04-03 00:00:00"
SHP_2490,"REGULAR AIR","2010-04-03 00:00:00"
SHP_2809,"REGULAR AIR","2010-04-03 00:00:00"
SHP_3433,"REGULAR AIR","2010-04-03 00:00:00"
SHP_3571,"REGULAR AIR","2010-04-03 00:00:00"
SHP_5480,"REGULAR AIR","2010-04-03 00:00:00"
SHP_7666,"EXPRESS AIR","2010-04-03 00:00:00"
SHP_685,"EXPRESS AIR","2010-04-04 00:00:00"
SHP_1470,"DELIVERY TRUCK","2010-04-04 00:00:00"
SHP_1747,"REGULAR AIR","2010-04-04 00:00:00"
SHP_3229,"DELIVERY TRUCK","2010-04-04 00:00:00"
SHP_5768,"REGULAR AIR","2010-04-04 00:00:00"
SHP_1213,"DELIVERY TRUCK","2010-04-05 00:00:00"
SHP_4962,"REGULAR AIR","2010-04-05 00:00:00"
SHP_5503,"REGULAR AIR","2010-04-05 00:00:00"
SHP_5766,"REGULAR AIR","2010-04-05 00:00:00"
SHP_2577,"DELIVERY TRUCK","2010-04-06 00:00:00"
SHP_2829,"REGULAR AIR","2010-04-06 00:00:00"
SHP_3681,"DELIVERY TRUCK","2010-04-06 00:00:00"
SHP_3938,"REGULAR AIR","2010-04-06 00:00:00"
SHP_7441,"REGULAR AIR","2010-04-06 00:00:00"
SHP_172,"REGULAR AIR","2010-04-07 00:00:00"
SHP_4067,"REGULAR AIR","2010-04-07 00:00:00"
SHP_5959,"REGULAR AIR","2010-04-07 00:00:00"
SHP_6021,"REGULAR AIR","2010-04-07 00:00:00"
SHP_190,"REGULAR AIR","2010-04-08 00:00:00"
SHP_1787,"DELIVERY TRUCK","2010-04-08 00:00:00"
SHP_4533,"REGULAR AIR","2010-04-08 00:00:00"
SHP_5428,"REGULAR AIR","2010-04-08 00:00:00"
SHP_6378,"REGULAR AIR","2010-04-08 00:00:00"
SHP_6446,"REGULAR AIR","2010-04-08 00:00:00"
SHP_6447,"EXPRESS AIR","2010-04-08 00:00:00"
SHP_3265,"DELIVERY TRUCK","2010-04-09 00:00:00"
SHP_3712,"REGULAR AIR","2010-04-09 00:00:00"
SHP_3713,"DELIVERY TRUCK","2010-04-09 00:00:00"
SHP_4889,"DELIVERY TRUCK","2010-04-09 00:00:00"
SHP_6979,"REGULAR AIR","2010-04-09 00:00:00"
SHP_2021,"REGULAR AIR","2010-04-10 00:00:00"
SHP_2158,"REGULAR AIR","2010-04-10 00:00:00"
SHP_3709,"DELIVERY TRUCK","2010-04-10 00:00:00"
SHP_4321,"REGULAR AIR","2010-04-10 00:00:00"
SHP_5458,"REGULAR AIR","2010-04-10 00:00:00"
SHP_5720,"REGULAR AIR","2010-04-10 00:00:00"
SHP_6652,"DELIVERY TRUCK","2010-04-10 00:00:00"
SHP_6946,"EXPRESS AIR","2010-04-10 00:00:00"
SHP_7601,"REGULAR AIR","2010-04-10 00:00:00"
SHP_7604,"REGULAR AIR","2010-04-10 00:00:00"
SHP_2622,"DELIVERY TRUCK","2010-04-11 00:00:00"
SHP_540,"DELIVERY TRUCK","2010-04-12 00:00:00"
SHP_2891,"REGULAR AIR","2010-04-12 00:00:00"
SHP_3692,"REGULAR AIR","2010-04-12 00:00:00"
SHP_3865,"REGULAR AIR","2010-04-12 00:00:00"
SHP_3989,"REGULAR AIR","2010-04-12 00:00:00"
SHP_3996,"REGULAR AIR","2010-04-12 00:00:00"
SHP_4035,"REGULAR AIR","2010-04-12 00:00:00"
SHP_4285,"REGULAR AIR","2010-04-12 00:00:00"
SHP_804,"REGULAR AIR","2010-05-01 00:00:00"
SHP_1375,"DELIVERY TRUCK","2010-05-01 00:00:00"
SHP_3598,"REGULAR AIR","2010-05-01 00:00:00"
SHP_4200,"REGULAR AIR","2010-05-01 00:00:00"
SHP_4447,"REGULAR AIR","2010-05-01 00:00:00"
SHP_4449,"DELIVERY TRUCK","2010-05-01 00:00:00"
SHP_4509,"REGULAR AIR","2010-05-01 00:00:00"
SHP_4656,"REGULAR AIR","2010-05-01 00:00:00"
SHP_7245,"DELIVERY TRUCK","2010-05-01 00:00:00"
SHP_3510,"REGULAR AIR","2010-05-02 00:00:00"
SHP_4945,"REGULAR AIR","2010-05-02 00:00:00"
SHP_5602,"REGULAR AIR","2010-05-02 00:00:00"
SHP_6852,"REGULAR AIR","2010-05-02 00:00:00"
SHP_573,"REGULAR AIR","2010-05-03 00:00:00"
SHP_2871,"DELIVERY TRUCK","2010-05-03 00:00:00"
SHP_4760,"EXPRESS AIR","2010-05-03 00:00:00"
SHP_6673,"REGULAR AIR","2010-05-03 00:00:00"
SHP_684,"REGULAR AIR","2010-05-04 00:00:00"
SHP_2851,"DELIVERY TRUCK","2010-05-04 00:00:00"
SHP_6501,"REGULAR AIR","2010-05-04 00:00:00"
SHP_1214,"REGULAR AIR","2010-05-05 00:00:00"
SHP_4963,"EXPRESS AIR","2010-05-05 00:00:00"
SHP_5767,"DELIVERY TRUCK","2010-05-05 00:00:00"
SHP_6416,"REGULAR AIR","2010-05-05 00:00:00"
SHP_6624,"DELIVERY TRUCK","2010-05-05 00:00:00"
SHP_7088,"REGULAR AIR","2010-05-05 00:00:00"
SHP_2383,"EXPRESS AIR","2010-05-06 00:00:00"
SHP_3939,"REGULAR AIR","2010-05-06 00:00:00"
SHP_6062,"REGULAR AIR","2010-05-06 00:00:00"
SHP_7198,"EXPRESS AIR","2010-05-06 00:00:00"
SHP_7672,"REGULAR AIR","2010-05-06 00:00:00"
SHP_173,"REGULAR AIR","2010-05-07 00:00:00"
SHP_353,"REGULAR AIR","2010-05-07 00:00:00"
SHP_6281,"DELIVERY TRUCK","2010-05-07 00:00:00"
SHP_6595,"REGULAR AIR","2010-05-07 00:00:00"
SHP_6861,"REGULAR AIR","2010-05-07 00:00:00"
SHP_7264,"EXPRESS AIR","2010-05-07 00:00:00"
SHP_7665,"EXPRESS AIR","2010-05-07 00:00:00"
SHP_554,"REGULAR AIR","2010-05-08 00:00:00"
SHP_2393,"REGULAR AIR","2010-05-08 00:00:00"
SHP_2555,"DELIVERY TRUCK","2010-05-08 00:00:00"
SHP_3733,"REGULAR AIR","2010-05-08 00:00:00"
SHP_4311,"REGULAR AIR","2010-05-08 00:00:00"
SHP_4312,"DELIVERY TRUCK","2010-05-08 00:00:00"
SHP_4464,"REGULAR AIR","2010-05-08 00:00:00"
SHP_4535,"REGULAR AIR","2010-05-08 00:00:00"
SHP_5343,"REGULAR AIR","2010-05-08 00:00:00"
SHP_5427,"EXPRESS AIR","2010-05-08 00:00:00"
SHP_1508,"REGULAR AIR","2010-05-09 00:00:00"
SHP_4888,"EXPRESS AIR","2010-05-09 00:00:00"
SHP_5969,"REGULAR AIR","2010-05-09 00:00:00"
SHP_6060,"REGULAR AIR","2010-05-09 00:00:00"
SHP_6801,"REGULAR AIR","2010-05-09 00:00:00"
SHP_7204,"REGULAR AIR","2010-05-09 00:00:00"
SHP_3122,"REGULAR AIR","2010-05-10 00:00:00"
SHP_753,"REGULAR AIR","2010-05-11 00:00:00"
SHP_4386,"REGULAR AIR","2010-05-11 00:00:00"
SHP_5344,"DELIVERY TRUCK","2010-05-11 00:00:00"
SHP_5345,"REGULAR AIR","2010-05-11 00:00:00"
SHP_5853,"REGULAR AIR","2010-05-11 00:00:00"
SHP_590,"REGULAR AIR","2010-05-12 00:00:00"
SHP_2190,"REGULAR AIR","2010-05-12 00:00:00"
SHP_2546,"REGULAR AIR","2010-05-12 00:00:00"
SHP_3213,"REGULAR AIR","2010-05-12 00:00:00"
SHP_4256,"REGULAR AIR","2010-05-12 00:00:00"
SHP_4630,"REGULAR AIR","2010-05-12 00:00:00"
SHP_5293,"REGULAR AIR","2010-05-12 00:00:00"
SHP_7240,"REGULAR AIR","2010-05-12 00:00:00"
SHP_805,"REGULAR AIR","2010-06-01 00:00:00"
SHP_3328,"REGULAR AIR","2010-06-01 00:00:00"
SHP_3948,"REGULAR AIR","2010-06-02 00:00:00"
SHP_5337,"EXPRESS AIR","2010-06-02 00:00:00"
SHP_5757,"DELIVERY TRUCK","2010-06-02 00:00:00"
SHP_5784,"REGULAR AIR","2010-06-02 00:00:00"
SHP_7208,"DELIVERY TRUCK","2010-06-02 00:00:00"
SHP_841,"REGULAR AIR","2010-06-03 00:00:00"
SHP_2218,"REGULAR AIR","2010-06-03 00:00:00"
SHP_3243,"REGULAR AIR","2010-06-03 00:00:00"
SHP_4761,"REGULAR AIR","2010-06-03 00:00:00"
SHP_6134,"DELIVERY TRUCK","2010-06-03 00:00:00"
SHP_6135,"REGULAR AIR","2010-06-03 00:00:00"
SHP_1831,"REGULAR AIR","2010-06-04 00:00:00"
SHP_5396,"DELIVERY TRUCK","2010-06-04 00:00:00"
SHP_6502,"REGULAR AIR","2010-06-04 00:00:00"
SHP_1055,"REGULAR AIR","2010-06-05 00:00:00"
SHP_4499,"DELIVERY TRUCK","2010-06-05 00:00:00"
SHP_5288,"REGULAR AIR","2010-06-05 00:00:00"
SHP_5686,"REGULAR AIR","2010-06-05 00:00:00"
SHP_6082,"REGULAR AIR","2010-06-05 00:00:00"
SHP_420,"REGULAR AIR","2010-06-06 00:00:00"
SHP_798,"EXPRESS AIR","2010-06-06 00:00:00"
SHP_6410,"REGULAR AIR","2010-06-06 00:00:00"
SHP_7362,"EXPRESS AIR","2010-06-06 00:00:00"
SHP_729,"REGULAR AIR","2010-06-07 00:00:00"
SHP_2866,"REGULAR AIR","2010-06-07 00:00:00"
SHP_4210,"REGULAR AIR","2010-06-07 00:00:00"
SHP_6282,"REGULAR AIR","2010-06-07 00:00:00"
SHP_6862,"REGULAR AIR","2010-06-07 00:00:00"
SHP_7120,"REGULAR AIR","2010-06-07 00:00:00"
SHP_191,"REGULAR AIR","2010-06-08 00:00:00"
SHP_502,"REGULAR AIR","2010-06-08 00:00:00"
SHP_1947,"REGULAR AIR","2010-06-08 00:00:00"
SHP_2444,"REGULAR AIR","2010-06-08 00:00:00"
SHP_2697,"REGULAR AIR","2010-06-08 00:00:00"
SHP_3132,"REGULAR AIR","2010-06-08 00:00:00"
SHP_4534,"DELIVERY TRUCK","2010-06-08 00:00:00"
SHP_5063,"REGULAR AIR","2010-06-08 00:00:00"
SHP_2609,"EXPRESS AIR","2010-06-09 00:00:00"
SHP_4128,"REGULAR AIR","2010-06-09 00:00:00"
SHP_4718,"REGULAR AIR","2010-06-09 00:00:00"
SHP_2280,"REGULAR AIR","2010-06-10 00:00:00"
SHP_4322,"REGULAR AIR","2010-06-10 00:00:00"
SHP_744,"EXPRESS AIR","2010-06-11 00:00:00"
SHP_746,"REGULAR AIR","2010-06-11 00:00:00"
SHP_1261,"REGULAR AIR","2010-06-11 00:00:00"
SHP_2255,"REGULAR AIR","2010-06-11 00:00:00"
SHP_2635,"REGULAR AIR","2010-06-11 00:00:00"
SHP_6481,"REGULAR AIR","2010-06-11 00:00:00"
SHP_7380,"REGULAR AIR","2010-06-11 00:00:00"
SHP_7592,"REGULAR AIR","2010-06-11 00:00:00"
SHP_585,"REGULAR AIR","2010-06-12 00:00:00"
SHP_1566,"REGULAR AIR","2010-06-12 00:00:00"
SHP_3204,"REGULAR AIR","2010-06-12 00:00:00"
SHP_3214,"REGULAR AIR","2010-06-12 00:00:00"
SHP_3863,"REGULAR AIR","2010-06-12 00:00:00"
SHP_3864,"DELIVERY TRUCK","2010-06-12 00:00:00"
SHP_6966,"REGULAR AIR","2010-06-12 00:00:00"
SHP_820,"EXPRESS AIR","2010-07-01 00:00:00"
SHP_821,"REGULAR AIR","2010-07-01 00:00:00"
SHP_1528,"REGULAR AIR","2010-07-01 00:00:00"
SHP_1673,"DELIVERY TRUCK","2010-07-01 00:00:00"
SHP_3599,"EXPRESS AIR","2010-07-01 00:00:00"
SHP_4201,"EXPRESS AIR","2010-07-01 00:00:00"
SHP_4508,"REGULAR AIR","2010-07-01 00:00:00"
SHP_4684,"REGULAR AIR","2010-07-01 00:00:00"
SHP_6561,"REGULAR AIR","2010-07-01 00:00:00"
SHP_287,"REGULAR AIR","2010-07-02 00:00:00"
SHP_417,"REGULAR AIR","2010-07-02 00:00:00"
SHP_767,"REGULAR AIR","2010-07-02 00:00:00"
SHP_1257,"DELIVERY TRUCK","2010-07-02 00:00:00"
SHP_3949,"REGULAR AIR","2010-07-02 00:00:00"
SHP_7612,"REGULAR AIR","2010-07-02 00:00:00"
SHP_401,"EXPRESS AIR","2010-07-03 00:00:00"
SHP_402,"REGULAR AIR","2010-07-03 00:00:00"
SHP_1189,"EXPRESS AIR","2010-07-03 00:00:00"
SHP_1323,"REGULAR AIR","2010-07-03 00:00:00"
SHP_2474,"REGULAR AIR","2010-07-03 00:00:00"
SHP_2870,"REGULAR AIR","2010-07-03 00:00:00"
SHP_6674,"REGULAR AIR","2010-07-03 00:00:00"
SHP_2000,"REGULAR AIR","2010-07-04 00:00:00"
SHP_3014,"REGULAR AIR","2010-07-04 00:00:00"
SHP_4083,"DELIVERY TRUCK","2010-07-04 00:00:00"
SHP_7227,"DELIVERY TRUCK","2010-07-04 00:00:00"
SHP_435,"REGULAR AIR","2010-07-05 00:00:00"
SHP_556,"REGULAR AIR","2010-07-05 00:00:00"
SHP_2895,"REGULAR AIR","2010-07-05 00:00:00"
SHP_3221,"REGULAR AIR","2010-07-05 00:00:00"
SHP_4105,"REGULAR AIR","2010-07-05 00:00:00"
SHP_1592,"REGULAR AIR","2010-07-06 00:00:00"
SHP_1851,"EXPRESS AIR","2010-07-06 00:00:00"
SHP_1852,"REGULAR AIR","2010-07-06 00:00:00"
SHP_3379,"REGULAR AIR","2010-07-06 00:00:00"
SHP_6411,"REGULAR AIR","2010-07-06 00:00:00"
SHP_6962,"REGULAR AIR","2010-07-06 00:00:00"
SHP_7388,"DELIVERY TRUCK","2010-07-06 00:00:00"
SHP_2867,"REGULAR AIR","2010-07-07 00:00:00"
SHP_6404,"REGULAR AIR","2010-07-07 00:00:00"
SHP_501,"REGULAR AIR","2010-07-08 00:00:00"
SHP_510,"REGULAR AIR","2010-07-08 00:00:00"
SHP_7506,"REGULAR AIR","2010-07-08 00:00:00"
SHP_5831,"REGULAR AIR","2010-07-09 00:00:00"
SHP_6503,"REGULAR AIR","2010-07-09 00:00:00"
SHP_7129,"REGULAR AIR","2010-07-09 00:00:00"
SHP_7203,"DELIVERY TRUCK","2010-07-09 00:00:00"
SHP_1562,"REGULAR AIR","2010-07-10 00:00:00"
SHP_2937,"DELIVERY TRUCK","2010-07-10 00:00:00"
SHP_3255,"DELIVERY TRUCK","2010-07-10 00:00:00"
SHP_6011,"EXPRESS AIR","2010-07-10 00:00:00"
SHP_745,"EXPRESS AIR","2010-07-11 00:00:00"
SHP_754,"REGULAR AIR","2010-07-11 00:00:00"
SHP_902,"REGULAR AIR","2010-07-11 00:00:00"
SHP_6338,"DELIVERY TRUCK","2010-07-11 00:00:00"
SHP_160,"REGULAR AIR","2010-07-12 00:00:00"
SHP_2807,"DELIVERY TRUCK","2010-07-12 00:00:00"
SHP_4051,"REGULAR AIR","2010-07-12 00:00:00"
SHP_4257,"REGULAR AIR","2010-07-12 00:00:00"
SHP_5003,"REGULAR AIR","2010-07-12 00:00:00"
SHP_5294,"REGULAR AIR","2010-07-12 00:00:00"
SHP_6920,"REGULAR AIR","2010-07-12 00:00:00"
SHP_1672,"REGULAR AIR","2010-08-01 00:00:00"
SHP_3329,"REGULAR AIR","2010-08-01 00:00:00"
SHP_4510,"REGULAR AIR","2010-08-01 00:00:00"
SHP_4683,"REGULAR AIR","2010-08-01 00:00:00"
SHP_6479,"REGULAR AIR","2010-08-01 00:00:00"
SHP_288,"EXPRESS AIR","2010-08-02 00:00:00"
SHP_347,"EXPRESS AIR","2010-08-02 00:00:00"
SHP_3791,"DELIVERY TRUCK","2010-08-02 00:00:00"
SHP_3947,"EXPRESS AIR","2010-08-02 00:00:00"
SHP_5817,"REGULAR AIR","2010-08-02 00:00:00"
SHP_7405,"REGULAR AIR","2010-08-02 00:00:00"
SHP_7611,"REGULAR AIR","2010-08-02 00:00:00"
SHP_40,"REGULAR AIR","2010-08-03 00:00:00"
SHP_1641,"REGULAR AIR","2010-08-03 00:00:00"
SHP_1731,"REGULAR AIR","2010-08-03 00:00:00"
SHP_1807,"REGULAR AIR","2010-08-03 00:00:00"
SHP_1903,"REGULAR AIR","2010-08-03 00:00:00"
SHP_2475,"EXPRESS AIR","2010-08-03 00:00:00"
SHP_3283,"REGULAR AIR","2010-08-03 00:00:00"
SHP_3590,"REGULAR AIR","2010-08-03 00:00:00"
SHP_3662,"REGULAR AIR","2010-08-03 00:00:00"
SHP_4791,"REGULAR AIR","2010-08-03 00:00:00"
SHP_177,"REGULAR AIR","2010-08-04 00:00:00"
SHP_2756,"REGULAR AIR","2010-08-04 00:00:00"
SHP_3366,"DELIVERY TRUCK","2010-08-04 00:00:00"
SHP_6114,"REGULAR AIR","2010-08-04 00:00:00"
SHP_6368,"REGULAR AIR","2010-08-04 00:00:00"
SHP_196,"DELIVERY TRUCK","2010-08-05 00:00:00"
SHP_370,"REGULAR AIR","2010-08-05 00:00:00"
SHP_796,"REGULAR AIR","2010-08-05 00:00:00"
SHP_1516,"REGULAR AIR","2010-08-05 00:00:00"
SHP_5079,"EXPRESS AIR","2010-08-05 00:00:00"
SHP_6794,"REGULAR AIR","2010-08-05 00:00:00"
SHP_7490,"REGULAR AIR","2010-08-05 00:00:00"
SHP_61,"EXPRESS AIR","2010-08-06 00:00:00"
SHP_331,"REGULAR AIR","2010-08-06 00:00:00"
SHP_1591,"REGULAR AIR","2010-08-06 00:00:00"
SHP_2718,"DELIVERY TRUCK","2010-08-06 00:00:00"
SHP_3380,"REGULAR AIR","2010-08-06 00:00:00"
SHP_4276,"REGULAR AIR","2010-08-06 00:00:00"
SHP_4770,"REGULAR AIR","2010-08-06 00:00:00"
SHP_6639,"REGULAR AIR","2010-08-06 00:00:00"
SHP_7254,"REGULAR AIR","2010-08-06 00:00:00"
SHP_901,"REGULAR AIR","2010-08-07 00:00:00"
SHP_106,"DELIVERY TRUCK","2010-08-08 00:00:00"
SHP_917,"REGULAR AIR","2010-08-08 00:00:00"
SHP_1946,"EXPRESS AIR","2010-08-08 00:00:00"
SHP_2073,"EXPRESS AIR","2010-08-08 00:00:00"
SHP_4519,"REGULAR AIR","2010-08-08 00:00:00"
SHP_5263,"REGULAR AIR","2010-08-08 00:00:00"
SHP_6804,"REGULAR AIR","2010-08-08 00:00:00"
SHP_534,"REGULAR AIR","2010-08-09 00:00:00"
SHP_4328,"REGULAR AIR","2010-08-09 00:00:00"
SHP_4428,"REGULAR AIR","2010-08-09 00:00:00"
SHP_4922,"REGULAR AIR","2010-08-09 00:00:00"
SHP_5832,"REGULAR AIR","2010-08-09 00:00:00"
SHP_6107,"REGULAR AIR","2010-08-09 00:00:00"
SHP_6603,"REGULAR AIR","2010-08-09 00:00:00"
SHP_6928,"REGULAR AIR","2010-08-09 00:00:00"
SHP_301,"REGULAR AIR","2010-08-10 00:00:00"
SHP_871,"REGULAR AIR","2010-08-10 00:00:00"
SHP_2096,"EXPRESS AIR","2010-08-10 00:00:00"
SHP_2938,"DELIVERY TRUCK","2010-08-10 00:00:00"
SHP_2939,"REGULAR AIR","2010-08-10 00:00:00"
SHP_3866,"REGULAR AIR","2010-08-10 00:00:00"
SHP_3998,"REGULAR AIR","2010-08-10 00:00:00"
SHP_4233,"REGULAR AIR","2010-08-10 00:00:00"
SHP_7231,"REGULAR AIR","2010-08-10 00:00:00"
SHP_49,"REGULAR AIR","2010-08-11 00:00:00"
SHP_1505,"REGULAR AIR","2010-08-11 00:00:00"
SHP_3592,"REGULAR AIR","2010-08-11 00:00:00"
SHP_5852,"REGULAR AIR","2010-08-11 00:00:00"
SHP_7159,"REGULAR AIR","2010-08-11 00:00:00"
SHP_1587,"REGULAR AIR","2010-08-12 00:00:00"
SHP_3553,"DELIVERY TRUCK","2010-08-12 00:00:00"
SHP_4298,"REGULAR AIR","2010-08-12 00:00:00"
SHP_4360,"DELIVERY TRUCK","2010-08-12 00:00:00"
SHP_6672,"EXPRESS AIR","2010-08-12 00:00:00"
SHP_4479,"DELIVERY TRUCK","2010-09-01 00:00:00"
SHP_6626,"REGULAR AIR","2010-09-01 00:00:00"
SHP_108,"REGULAR AIR","2010-09-02 00:00:00"
SHP_1439,"DELIVERY TRUCK","2010-09-02 00:00:00"
SHP_1760,"REGULAR AIR","2010-09-02 00:00:00"
SHP_3234,"DELIVERY TRUCK","2010-09-02 00:00:00"
SHP_1904,"REGULAR AIR","2010-09-03 00:00:00"
SHP_2179,"REGULAR AIR","2010-09-03 00:00:00"
SHP_3282,"REGULAR AIR","2010-09-03 00:00:00"
SHP_3570,"REGULAR AIR","2010-09-03 00:00:00"
SHP_5864,"REGULAR AIR","2010-09-03 00:00:00"
SHP_4944,"REGULAR AIR","2010-09-04 00:00:00"
SHP_6381,"REGULAR AIR","2010-09-04 00:00:00"
SHP_7523,"DELIVERY TRUCK","2010-09-04 00:00:00"
SHP_278,"REGULAR AIR","2010-09-05 00:00:00"
SHP_369,"REGULAR AIR","2010-09-05 00:00:00"
SHP_3161,"REGULAR AIR","2010-09-05 00:00:00"
SHP_3220,"REGULAR AIR","2010-09-05 00:00:00"
